"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","41CS.RF.AH06.HCOIL.VLV","","15 minutes"
"Point_2:","41CS.RF.AH06.CCOIL.VLV","","15 minutes"
"Point_3:","41CS.RF.AH06.REHEAT.VLV","","15 minutes"
"Point_4:","41CS.RF.AH06.SUP.FLOW","","15 minutes"
"Point_5:","41CS.RF.AH06.START","","COV"
"Point_6:","41CS.RF.AH06.SPEED","","15 minutes"
"Point_7:","41CS.RF.AH06.VFD:FREQ OUTPUT","","15 minutes"
"Point_8:","41CS.RF.AH06.kW","","15 minutes"
"Point_9:","41CS.RF.AH06.SUP.LIMIT.STATIC","","15 minutes"
"Point_10:","41CS.RF.AH06.SUP.TEMP","","15 minutes"
"Point_11:","41CS.RF.AH06.SUP.TEMP.STPT","","15 minutes"
"Point_12:","41CS.RF.AH06.SUP.HUMID","","15 minutes"
"Point_13:","41CS.RF.AH06.SP1.STATIC","","15 minutes"
"Point_14:","41CS.RF.AH06.EFF.SPS","","15 minutes"
"Point_15:","41CS.RF.OAT","","15 minutes"
"Point_16:","41CSNODE15.OAH","","15 minutes"
"Point_17:","41CSNODE16.OADP","","15 minutes"
"Point_18:","41CS.301.VAV.305:AIR VOLUME","","15 minutes"
"Point_19:","41CS.301.VAV.305:DMPR COMD","","15 minutes"
"Point_20:","41CS.L3.306A/B.DMPR","","15 minutes"
"Point_21:","41CS.L3.306A/B.SUP.CFM","","15 minutes"
"Point_22:","41CS.L3.306.DMPR","","15 minutes"
"Point_23:","41CS.L3.306.SUP.CFM","","15 minutes"
"Point_24:","41CS.L3.307/A.DMPR","","15 minutes"
"Point_25:","41CS.L3.307/A.SUP.CFM","","15 minutes"
"Point_26:","41CS.508.VAV.408:AIR VOLUME","","15 minutes"
"Point_27:","41CS.508.VAV.408:DMPR COMD","","15 minutes"
"Point_28:","41CS.L4.409.DMPR","","15 minutes"
"Point_29:","41CS.L4.409.SUP.CFM","","15 minutes"
"Point_30:","41CS.L4.412.DMPR","","15 minutes"
"Point_31:","41CS.L4.412.SUP.CFM","","15 minutes"
"Point_32:","41CS.L4.413.DMPR","","15 minutes"
"Point_33:","41CS.L4.413.SUP.CFM","","15 minutes"
"Point_34:","41CS.L4.414.DMPR","","15 minutes"
"Point_35:","41CS.L4.414.SUP.CFM","","15 minutes"
"Point_36:","41CS.L4.415.DMPR","","15 minutes"
"Point_37:","41CS.L4.415.SUP.CFM","","15 minutes"
"Point_38:","41CS.L4.416.DMPR","","15 minutes"
"Point_39:","41CS.L4.416.SUP.CFM","","15 minutes"
"Point_40:","41CS.L4.417.DMPR","","15 minutes"
"Point_41:","41CS.L4.417.SUP.CFM","","15 minutes"
"Point_42:","41CS.L4.418.DMPR","","15 minutes"
"Point_43:","41CS.L4.418.SUP.CFM","","15 minutes"
"Point_44:","41CS.L4.419.DMPR","","15 minutes"
"Point_45:","41CS.L4.419.SUP.CFM","","15 minutes"
"Point_46:","41CS.L4.421.DMPR","","15 minutes"
"Point_47:","41CS.L4.421.SUP.CFM","","15 minutes"
"Point_48:","41CS.L4.422.DMPR","","15 minutes"
"Point_49:","41CS.L4.422.SUP.CFM","","15 minutes"
"Point_50:","41CS.L4.423.DMPR","","15 minutes"
"Point_51:","41CS.L4.423.SUP.CFM","","15 minutes"
"Point_52:","41CS.L4.427.DMPR","","15 minutes"
"Point_53:","41CS.L4.427.SUP.CFM","","15 minutes"
"Point_54:","41CS.404.VAV.431:AIR VOLUME","","15 minutes"
"Point_55:","41CS.404.VAV.431:DMPR COMD","","15 minutes"
"Point_56:","41CS.501.VAV.501:SUP AIR VOL","","15 minutes"
"Point_57:","41CS.501.VAV.501:SUP DMP CMD","","15 minutes"
"Point_58:","41CS.L5.502.DMPR","","15 minutes"
"Point_59:","41CS.L5.502.SUP.CFM","","15 minutes"
"Point_60:","41CS.L5.503.DMPR","","15 minutes"
"Point_61:","41CS.L5.503.SUP.CFM","","15 minutes"
"Point_62:","41CS.L5.504.DMPR","","15 minutes"
"Point_63:","41CS.L5.504.SUP.CFM","","15 minutes"
"Point_64:","41CS.L5.505.DMPR","","15 minutes"
"Point_65:","41CS.L5.505.SUP.CFM","","15 minutes"
"Point_66:","41CS.L5.506.DMPR","","15 minutes"
"Point_67:","41CS.L5.506.SUP.CFM","","15 minutes"
"Point_68:","41CS.520.VAV.510A:AIR VOLUME","","15 minutes"
"Point_69:","41CS.520.VAV.510A:DMPR COMD","","15 minutes"
"Point_70:","41CS.521.VAV.510B:AIR VOLUME","","15 minutes"
"Point_71:","41CS.521.VAV.510B:DMPR COMD","","15 minutes"
"Point_72:","41CS.522.VAV.510C:AIR VOLUME","","15 minutes"
"Point_73:","41CS.522.VAV.510C:DMPR COMD","","15 minutes"
"Point_74:","41CS.L5.511.DMPR","","15 minutes"
"Point_75:","41CS.L5.511.SUP.CFM","","15 minutes"
"Point_76:","41CS.L5.512.DMPR","","15 minutes"
"Point_77:","41CS.L5.512.SUP.CFM","","15 minutes"
"Point_78:","41CS.L5.513.DMPR","","15 minutes"
"Point_79:","41CS.L5.513.SUP.CFM","","15 minutes"
"Point_80:","41CS.L5.514.DMPR","","15 minutes"
"Point_81:","41CS.L5.514.SUP.CFM","","15 minutes"
"Point_82:","41CS.L5.515.DMPR","","15 minutes"
"Point_83:","41CS.L5.515.SUP.CFM","","15 minutes"
"Point_84:","41CS.L5.517.DMPR","","15 minutes"
"Point_85:","41CS.L5.517.SUP.CFM","","15 minutes"
"Point_86:","41CS.L5.518.DMPR","","15 minutes"
"Point_87:","41CS.L5.518.SUP.CFM","","15 minutes"
"Point_88:","41CS.L5.519.DMPR","","15 minutes"
"Point_89:","41CS.L5.519.SUP.CFM","","15 minutes"
"Point_90:","41CS.510.VAV.523:SUP AIR VOL","","15 minutes"
"Point_91:","41CS.510.VAV.523:SUP DMP CMD","","15 minutes"
"Point_92:","41CS.519.VAV.530:AIR VOLUME","","15 minutes"
"Point_93:","41CS.519.VAV.530:DMPR COMD","","15 minutes"
"Point_94:","41CS.L6.612.DMPR","","15 minutes"
"Point_95:","41CS.L6.612.SUP.CFM","","15 minutes"
"Point_96:","41CS.L6.613.DMPR","","15 minutes"
"Point_97:","41CS.L6.613.SUP.CFM","","15 minutes"
"Point_98:","41CS.L6.614.DMPR","","15 minutes"
"Point_99:","41CS.L6.614.SUP.CFM","","15 minutes"
"Point_100:","41CS.L6.615.DMPR","","15 minutes"
"Point_101:","41CS.L6.615.SUP.CFM","","15 minutes"
"Point_102:","41CS.L6.616.DMPR","","15 minutes"
"Point_103:","41CS.L6.616.SUP.CFM","","15 minutes"
"Point_104:","41CS.L6.618.DMPR","","15 minutes"
"Point_105:","41CS.L6.618.SUP.CFM","","15 minutes"
"Point_106:","41CS.L6.619.DMPR","","15 minutes"
"Point_107:","41CS.L6.619.SUP.CFM","","15 minutes"
"Point_108:","41CS.L6.620.DMPR","","15 minutes"
"Point_109:","41CS.L6.620.SUP.CFM","","15 minutes"
"Point_110:","41CS.604.VAV.624:SUP AIR VOL","","15 minutes"
"Point_111:","41CS.604.VAV.624:SUP DMP CMD","","15 minutes"
"Point_112:","41CS.605.VAV.628:AIR VOLUME","","15 minutes"
"Point_113:","41CS.605.VAV.628:DMPR COMD","","15 minutes"
"Point_114:","41CS.L7.713.DMPR","","15 minutes"
"Point_115:","41CS.L7.713.SUP.CFM","","15 minutes"
"Point_116:","41CS.L7.714.DMPR","","15 minutes"
"Point_117:","41CS.L7.714.SUP.CFM","","15 minutes"
"Point_118:","41CS.L7.715.DMPR","","15 minutes"
"Point_119:","41CS.L7.715.SUP.CFM","","15 minutes"
"Point_120:","41CS.L7.716.DMPR","","15 minutes"
"Point_121:","41CS.L7.716.SUP.CFM","","15 minutes"
"Point_122:","41CS.L7.717.DMPR","","15 minutes"
"Point_123:","41CS.L7.717.SUP.CFM","","15 minutes"
"Point_124:","41CS.L7.719.DMPR","","15 minutes"
"Point_125:","41CS.L7.719.SUP.CFM","","15 minutes"
"Point_126:","41CS.L7.720.DMPR","","15 minutes"
"Point_127:","41CS.L7.720.SUP.CFM","","15 minutes"
"Point_128:","41CS.L7.721.DMPR","","15 minutes"
"Point_129:","41CS.L7.721.SUP.CFM","","15 minutes"
"Point_130:","41CS.715.VAV.727:AIR VOLUME","","15 minutes"
"Point_131:","41CS.715.VAV.727:DMPR COMD","","15 minutes"
"Point_132:","41CS.714.VAV.730:AIR VOLUME","","15 minutes"
"Point_133:","41CS.714.VAV.730:DMPR COMD","","15 minutes"
"Point_134:","41CS.801.VAV.801:AIR VOLUME","","15 minutes"
"Point_135:","41CS.801.VAV.801:DMPR COMD","","15 minutes"
"Point_136:","41CS.802.VAV.802:AIR VOLUME","","15 minutes"
"Point_137:","41CS.802.VAV.802:DMPR COMD","","15 minutes"
"Point_138:","41CS.804.VAV.803:AIR VOLUME","","15 minutes"
"Point_139:","41CS.804.VAV.803:DMPR COMD","","15 minutes"
"Point_140:","41CS.805.VAV.804:AIR VOLUME","","15 minutes"
"Point_141:","41CS.805.VAV.804:DMPR COMD","","15 minutes"
"Point_142:","41CS.806.VAV.805:AIR VOLUME","","15 minutes"
"Point_143:","41CS.806.VAV.805:DMPR COMD","","15 minutes"
"Point_144:","41CS.807B.VAV.805A:AIR VOLUME","","15 minutes"
"Point_145:","41CS.807B.VAV.805A:DMPR COMD","","15 minutes"
"Point_146:","41CS.807.VAV.805B:AIR VOLUME","","15 minutes"
"Point_147:","41CS.807.VAV.805B:DMPR COMD","","15 minutes"
"Point_148:","41CS.808.VAV.806:AIR VOLUME","","15 minutes"
"Point_149:","41CS.808.VAV.806:DMPR COMD","","15 minutes"
"Point_150:","41CS.L8.809.DMPR","","15 minutes"
"Point_151:","41CS.L8.809.SUP.CFM","","15 minutes"
"Point_152:","41CS.L8.810.DMPR","","15 minutes"
"Point_153:","41CS.L8.810.SUP.CFM","","15 minutes"
"Point_154:","41CS.L8.811.DMPR","","15 minutes"
"Point_155:","41CS.L8.811.SUP.CFM","","15 minutes"
"Point_156:","41CS.L8.812.DMPR","","15 minutes"
"Point_157:","41CS.L8.812.SUP.CFM","","15 minutes"
"Point_158:","41CS.L8.813.DMPR","","15 minutes"
"Point_159:","41CS.L8.813.SUP.CFM","","15 minutes"
"Point_160:","41CS.L8.814.DMPR","","15 minutes"
"Point_161:","41CS.L8.814.SUP.CFM","","15 minutes"
"Point_162:","41CS.803.VAV.816:AIR VOLUME","","15 minutes"
"Point_163:","41CS.803.VAV.816:DMPR COMD","","15 minutes"
"Point_164:","41CS.817.VAV.816A:AIR VOLUME","","15 minutes"
"Point_165:","41CS.817.VAV.816A:DMPR COMD","","15 minutes"
"Point_166:","41CS.809.VAV.821:AIR VOLUME","","15 minutes"
"Point_167:","41CS.809.VAV.821:DMPR COMD","","15 minutes"
"Point_168:","41CS.RF.AH06.SAT.HIGH.LIMIT","","15 minutes"
"Point_169:","41CS.RF.AH06.SAT.HIGH.LMT.DRY","","15 minutes"
"Point_170:","41CS.RF.AH06.SAT.LOW.LIMIT","","15 minutes"
"Point_171:","41CS.RF.AH06.SAT.LOW.LIMT.DRY","","15 minutes"
"Time Interval:","15 Minutes"
"Date Range:","4/5/2021 00:00:00 - 4/11/2021 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12","Point_13","Point_14","Point_15","Point_16","Point_17","Point_18","Point_19","Point_20","Point_21","Point_22","Point_23","Point_24","Point_25","Point_26","Point_27","Point_28","Point_29","Point_30","Point_31","Point_32","Point_33","Point_34","Point_35","Point_36","Point_37","Point_38","Point_39","Point_40","Point_41","Point_42","Point_43","Point_44","Point_45","Point_46","Point_47","Point_48","Point_49","Point_50","Point_51","Point_52","Point_53","Point_54","Point_55","Point_56","Point_57","Point_58","Point_59","Point_60","Point_61","Point_62","Point_63","Point_64","Point_65","Point_66","Point_67","Point_68","Point_69","Point_70","Point_71","Point_72","Point_73","Point_74","Point_75","Point_76","Point_77","Point_78","Point_79","Point_80","Point_81","Point_82","Point_83","Point_84","Point_85","Point_86","Point_87","Point_88","Point_89","Point_90","Point_91","Point_92","Point_93","Point_94","Point_95","Point_96","Point_97","Point_98","Point_99","Point_100","Point_101","Point_102","Point_103","Point_104","Point_105","Point_106","Point_107","Point_108","Point_109","Point_110","Point_111","Point_112","Point_113","Point_114","Point_115","Point_116","Point_117","Point_118","Point_119","Point_120","Point_121","Point_122","Point_123","Point_124","Point_125","Point_126","Point_127","Point_128","Point_129","Point_130","Point_131","Point_132","Point_133","Point_134","Point_135","Point_136","Point_137","Point_138","Point_139","Point_140","Point_141","Point_142","Point_143","Point_144","Point_145","Point_146","Point_147","Point_148","Point_149","Point_150","Point_151","Point_152","Point_153","Point_154","Point_155","Point_156","Point_157","Point_158","Point_159","Point_160","Point_161","Point_162","Point_163","Point_164","Point_165","Point_166","Point_167","Point_168","Point_169","Point_170","Point_171"
"4/5/2021","00:00:00","0.00","0.00","5.00","3655","ON","35.07","28.7","4.10","0.87","58.06","63.00","33.93","0.49","0.50","56.12","42.27","33.71","512.00","100.00","37.17","0","47.08","109","35.21","61","1216.00","100.00","77.90","189","42.70","0","28.80","11","35.80","10","40.98","0","34.21","41","34.05","13","No Data","111","19.43","10","32.15","24","37.39","0","7.55","11","61.84","359","140.00","55.60","528.00","100.00","37.48","0","39.49","0","100.00","804","56.26","291","100.00","534","0.00","100.00","0.00","100.00","0.00","100.00","53.46","27","35.43","0","41.42","26","42.17","55","43.42","0","39.63","9","40.47","25","30.85","9","588.00","100.00","328.00","100.00","34.02","24","40.14","0","44.02","0","25.74","15","36.11","0","47.55","15","46.50","20","35.13","18","1400.00","99.95","12.00","20.80","63.33","0","43.04","0","40.25","9","34.74","1","42.98","23","47.73","44","52.25","37","58.69","0","408.00","100.00","172.00","85.60","16.00","0.0","0.00","100.0","28.00","63.2","4.00","20.0","32.00","0.0","36.00","0.0","12.00","22.4","32.00","0.0","36.08","17","100.00","0","100.00","0","100.00","0","0.00","35","0.00","62","48.00","0.0","16.00","100.0","28.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","00:15:00","11.30","0.00","5.00","3603","ON","35.08","28.7","4.00","0.84","57.57","63.00","34.69","0.50","0.50","55.84","42.52","33.57","512.00","100.00","35.45","0","42.28","0","35.23","50","1224.00","100.00","82.05","195","43.44","22","40.31","107","37.66","0","40.64","0","34.81","31","33.76","14","No Data","115","20.17","12","32.37","32","36.64","18","5.77","11","60.94","357","140.00","55.60","528.00","100.00","37.45","0","39.85","42","100.00","822","56.04","297","100.00","525","0.00","100.00","0.00","100.00","0.00","100.00","53.78","42","35.43","5","41.25","0","41.46","70","40.92","12","39.39","16","40.20","0","31.11","13","592.00","100.00","328.00","100.00","34.83","13","40.46","0","43.43","10","24.83","12","35.77","16","47.95","13","45.90","0","35.09","7","1400.00","99.95","12.00","20.80","62.37","0","44.01","0","39.47","1","35.13","12","43.60","34","47.62","41","51.65","0","57.92","0","412.00","100.00","172.00","83.60","12.00","0.0","0.00","100.0","32.00","63.2","24.00","22.8","36.00","0.0","36.00","0.0","12.00","23.2","36.00","0.0","36.38","16","100.00","0","100.00","0","100.00","0","0.00","33","0.00","62","36.00","0.0","12.00","100.0","32.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","00:30:00","1.88","0.00","5.00","3610","ON","35.61","29.0","4.10","0.83","62.66","63.00","29.03","0.49","0.50","55.38","42.84","33.36","512.00","100.00","35.74","0","42.92","0","35.44","67","1220.00","100.00","86.25","192","43.16","0","28.79","19","36.36","15","40.15","15","34.71","40","33.77","12","No Data","106","20.05","6","32.43","4","38.01","0","4.37","10","61.78","369","136.00","54.80","528.00","100.00","37.48","0","39.96","45","100.00","829","57.17","279","100.00","527","0.00","100.00","0.00","100.00","0.00","100.00","53.76","28","35.34","25","41.09","0","41.41","52","41.04","0","39.75","10","40.07","14","31.45","7","588.00","100.00","332.00","100.00","34.05","0","40.39","0","43.40","0","25.32","3","36.20","13","47.51","31","46.03","14","35.25","0","1400.00","99.95","12.00","17.60","61.90","0","43.30","1","39.50","0","34.57","0","43.37","45","47.27","55","51.71","0","57.14","0","412.00","100.00","172.00","84.40","8.00","0.4","0.00","100.0","24.00","61.6","8.00","20.8","32.00","0.0","28.00","0.0","8.00","23.2","32.00","0.0","36.11","25","100.00","0","100.00","0","100.00","0","0.00","0","0.00","62","20.00","2.0","16.00","100.0","28.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","00:45:00","11.97","0.00","5.00","3566","ON","34.91","28.7","4.00","0.82","68.77","63.00","26.97","0.49","0.50","55.03","42.96","33.13","512.00","100.00","35.94","0","43.07","37","35.22","58","1232.00","100.00","89.02","187","43.05","0","28.97","17","37.92","6","40.89","9","33.92","39","33.19","0","No Data","109","19.92","7","32.10","0","37.47","44","3.03","13","61.07","359","140.00","56.00","528.00","100.00","37.23","0","39.79","0","100.00","824","54.99","258","45.85","47","0.00","100.00","0.00","100.00","0.00","100.00","53.28","40","35.69","2","41.85","17","41.58","70","41.13","36","39.81","26","40.15","5","31.30","8","588.00","100.00","332.00","100.00","33.93","28","40.47","0","44.33","0","25.10","14","36.04","14","47.68","36","46.43","0","35.41","14","1400.00","99.95","16.00","18.00","62.02","0","42.30","23","39.70","10","35.51","8","43.75","41","47.42","31","51.76","0","57.42","0","408.00","100.00","172.00","84.40","12.00","0.0","0.00","100.0","12.00","60.0","12.00","20.8","32.00","0.0","36.00","0.0","12.00","22.8","36.00","0.0","36.01","15","100.00","0","100.00","0","100.00","0","0.00","34","0.00","62","24.00","2.0","16.00","100.0","32.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","01:00:00","16.91","0.00","5.00","3552","ON","35.29","28.9","4.00","0.82","60.57","63.00","32.69","0.52","0.50","54.65","43.29","33.04","512.00","100.00","36.48","9","72.21","293","35.97","59","1268.00","100.00","74.67","193","42.91","0","38.72","103","36.28","16","40.27","0","32.74","19","32.54","0","No Data","57","19.51","10","32.47","24","39.07","0","2.10","9","61.04","367","140.00","56.00","552.00","100.00","37.23","0","39.61","32","64.75","581","47.73","65","21.98","0","0.00","100.00","0.00","100.00","0.00","100.00","53.68","53","35.55","16","41.18","0","41.47","31","40.22","37","39.57","36","39.80","18","31.16","15","624.00","100.00","344.00","100.00","34.55","31","40.28","0","43.97","21","25.10","15","35.95","10","47.37","21","45.51","15","35.04","17","1400.00","99.95","16.00","16.80","63.42","0","41.74","43","39.97","10","34.56","20","42.48","50","47.45","46","51.42","0","58.72","0","412.00","100.00","172.00","84.00","12.00","0.0","0.00","100.0","28.00","62.8","16.00","21.6","32.00","0.0","28.00","0.0","12.00","22.4","32.00","0.0","36.48","21","100.00","0","100.00","0","100.00","0","0.00","0","0.00","62","0.00","0.4","20.00","100.0","32.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","01:15:00","11.64","0.00","5.00","3561","ON","34.01","28.2","3.90","0.83","60.09","63.00","31.86","0.51","0.50","54.23","43.54","32.78","512.00","100.00","36.79","30","79.87","316","36.88","57","1264.00","100.00","94.12","191","43.23","54","29.81","21","35.93","17","40.45","0","35.12","40","33.67","11","No Data","76","20.29","9","31.80","0","37.97","0","1.59","10","61.58","368","140.00","55.60","564.00","100.00","35.47","0","39.55","0","47.51","104","54.33","264","45.23","0","0.00","100.00","0.00","100.00","0.00","100.00","52.59","35","34.43","11","40.79","15","30.52","0","41.03","31","38.37","0","39.57","0","30.74","15","624.00","100.00","348.00","100.00","34.07","0","42.14","0","43.17","0","25.24","5","35.10","11","47.34","0","45.00","27","36.58","13","1400.00","99.95","12.00","13.60","61.20","28","42.23","25","39.79","0","34.87","0","43.02","42","46.38","49","51.14","30","54.84","0","412.00","100.00","172.00","82.00","12.00","2.4","0.00","100.0","24.00","62.4","0.00","19.6","40.00","0.0","32.00","0.0","0.00","24.0","32.00","0.0","36.53","25","100.00","0","100.00","0","100.00","0","7.01","0","0.00","63","0.00","2.0","16.00","100.0","28.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","01:30:00","9.41","0.00","5.00","3436","ON","33.88","28.2","3.70","0.82","63.30","63.00","29.76","0.49","0.50","53.77","43.93","32.54","512.00","100.00","37.84","0","85.18","319","37.14","55","1260.00","100.00","100.00","189","43.18","0","28.99","31","36.57","14","40.93","0","35.28","36","33.15","0","No Data","0","19.87","8","32.47","0","39.47","0","0.15","13","61.20","357","140.00","55.20","564.00","100.00","35.38","0","39.22","0","47.15","0","54.52","263","44.72","35","0.00","100.00","0.00","100.00","0.00","100.00","52.52","56","34.73","14","41.67","15","27.75","0","41.59","0","39.45","0","39.82","26","31.68","10","600.00","100.00","352.00","100.00","34.16","21","40.99","0","43.85","0","24.63","12","36.95","0","47.29","0","46.25","9","35.31","0","1400.00","99.95","16.00","8.80","63.03","20","42.44","19","40.11","17","34.94","19","43.30","38","47.54","42","52.14","35","55.17","0","408.00","100.00","172.00","84.40","4.00","6.8","0.00","100.0","16.00","59.6","20.00","20.0","36.00","0.0","0.00","0.4","12.00","23.2","32.00","0.0","36.46","20","100.00","0","100.00","0","100.00","0","15.81","68","0.00","62","44.00","4.4","16.00","100.0","28.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","01:45:00","9.52","0.00","5.00","3431","ON","33.69","28.0","3.70","0.81","66.42","63.00","27.37","0.50","0.50","53.42","44.00","32.28","512.00","100.00","35.85","0","51.09","151","37.20","55","1264.00","100.00","100.00","189","43.44","0","29.31","0","36.04","16","41.45","30","35.72","35","32.32","0","No Data","103","19.54","11","32.43","15","40.43","0","0.00","12","61.20","356","140.00","56.00","552.00","100.00","35.76","0","39.18","0","47.11","0","55.02","284","45.33","44","0.00","100.00","0.00","100.00","0.00","100.00","53.31","33","34.58","0","41.13","27","26.76","0","41.51","0","39.06","0","39.85","0","31.47","13","592.00","100.00","348.00","100.00","34.73","26","40.57","0","43.73","27","24.73","12","36.74","24","48.02","0","46.12","0","34.96","18","1400.00","99.95","16.00","5.60","63.31","27","43.06","0","40.25","0","35.58","12","43.38","39","47.26","49","51.29","0","56.01","0","408.00","100.00","172.00","84.80","4.00","14.0","0.00","100.0","12.00","60.0","20.00","21.2","44.00","0.0","4.00","15.2","4.00","25.6","36.00","0.0","37.68","0","100.00","0","100.00","0","100.00","0","23.74","60","0.00","62","20.00","0.4","20.00","100.0","28.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","02:00:00","14.29","0.00","5.00","3466","ON","34.15","28.2","3.80","0.80","66.74","63.00","28.36","0.50","0.50","53.14","44.08","32.08","512.00","100.00","35.32","0","42.42","0","36.72","50","1232.00","100.00","100.00","184","43.75","2","36.47","78","36.86","16","41.46","0","35.34","45","33.04","39","No Data","0","19.89","11","32.97","32","37.61","24","0.00","10","62.06","360","140.00","56.00","540.00","100.00","36.21","0","39.53","0","47.53","42","55.82","245","100.00","557","0.00","100.00","0.00","100.00","0.00","100.00","53.92","46","35.74","0","41.49","26","28.17","0","42.29","33","40.00","15","40.01","23","32.00","13","596.00","100.00","340.00","100.00","33.98","24","40.96","0","43.97","0","24.99","11","36.59","10","47.76","0","46.47","15","34.41","13","1400.00","99.95","16.00","0.00","63.96","0","43.84","0","40.14","0","35.39","13","43.44","45","48.02","46","52.58","30","56.73","0","404.00","100.00","172.00","85.60","8.00","19.2","0.00","100.0","12.00","60.0","24.00","21.6","40.00","0.0","20.00","16.4","12.00","24.4","36.00","0.0","37.08","15","100.00","0","100.00","0","100.00","0","29.99","29","0.00","63","32.00","0.0","16.00","100.0","24.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","02:15:00","17.13","0.00","5.00","3441","ON","33.69","28.2","3.70","0.85","61.30","63.00","32.06","0.52","0.50","52.76","44.44","31.94","512.00","100.00","35.23","0","42.64","0","36.92","56","1280.00","100.00","100.00","188","42.91","0","30.52","35","36.10","15","40.13","0","35.31","35","33.59","0","No Data","35","20.55","8","32.51","25","37.41","23","0.00","11","60.74","368","140.00","55.60","568.00","100.00","35.70","0","40.06","0","46.48","52","55.85","289","43.77","0","0.00","100.00","0.00","100.00","0.00","100.00","52.78","48","34.45","23","41.20","31","28.62","0","41.08","0","39.18","18","39.55","0","31.72","14","628.00","100.00","352.00","100.00","34.72","10","40.02","0","44.04","22","25.10","5","36.71","0","46.86","0","45.88","0","35.63","0","1400.00","99.95","16.00","0.00","61.71","0","43.25","5","39.74","0","34.48","2","42.89","47","46.62","42","51.21","0","55.14","0","412.00","100.00","172.00","82.00","8.00","18.8","0.00","100.0","12.00","60.0","4.00","19.6","36.00","0.0","16.00","16.8","12.00","26.8","28.00","0.0","36.75","0","100.00","0","100.00","0","100.00","0","36.95","62","0.00","62","4.00","2.8","12.00","100.0","24.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","02:30:00","15.59","0.00","5.00","3455","ON","33.15","27.8","3.70","0.80","59.60","63.00","33.09","0.51","0.50","52.34","44.78","31.74","512.00","100.00","36.01","23","42.37","0","36.94","56","1280.00","100.00","100.00","194","42.89","9","29.28","14","36.70","14","41.03","31","35.44","35","32.82","17","No Data","76","20.05","7","32.00","22","37.84","0","0.00","12","61.74","353","140.00","56.40","556.00","100.00","35.63","0","38.98","0","47.03","0","55.72","276","44.48","0","0.00","100.00","0.00","100.00","0.00","100.00","52.35","40","34.59","7","40.88","0","28.26","0","40.95","0","38.96","0","39.62","31","30.75","14","628.00","100.00","348.00","100.00","34.85","34","39.77","0","44.03","26","24.52","13","35.43","15","47.51","46","46.02","0","35.36","12","1400.00","99.95","12.00","0.00","62.62","0","43.56","20","39.97","0","35.15","17","43.03","37","46.56","46","51.71","20","55.84","0","408.00","100.00","172.00","84.40","12.00","22.4","0.00","100.0","24.00","61.6","16.00","21.6","40.00","0.0","12.00","16.8","0.00","26.4","20.00","0.0","38.02","0","100.00","0","100.00","0","100.00","0","44.02","0","0.00","63","0.00","4.8","16.00","100.0","28.00","100.0","55.00","63.00","52.00","56.00"
"4/5/2021","02:45:00","11.92","0.00","5.00","3425","ON","33.33","27.8","3.70","0.81","58.88","63.00","32.98","0.49","0.50","52.02","45.04","31.64","512.00","100.00","37.17","0","43.51","0","37.14","58","1232.00","100.00","100.00","185","43.67","0","28.34","1","36.59","0","41.05","8","35.47","45","33.11","0","No Data","118","19.88","11","32.78","0","38.69","0","0.00","10","61.88","355","140.00","55.20","540.00","100.00","36.11","0","39.70","0","47.86","0","56.05","276","100.00","545","0.00","100.00","0.00","100.00","0.00","100.00","53.37","28","35.64","15","41.18","0","29.00","0","41.97","0","39.64","34","39.59","15","31.28","5","604.00","100.00","336.00","100.00","35.25","39","40.90","46","44.35","25","24.99","10","36.69","11","47.83","10","46.55","23","35.07","0","1400.00","99.95","16.00","0.00","63.17","0","43.64","0","40.40","8","35.83","12","43.45","40","47.23","33","51.91","0","56.39","0","404.00","100.00","172.00","83.60","8.00","22.8","0.00","100.0","20.00","60.8","20.00","21.2","36.00","0.0","12.00","16.8","8.00","26.8","24.00","0.0","36.77","38","100.00","0","100.00","0","100.00","0","50.36","58","0.00","62","0.00","10.8","12.00","100.0","28.00","100.0","55.00","63.00","52.00","56.00"
